Gene stable ID,Genome project,Gene name,Transcript biotype
WBGene00195426,caenorhabditis_elegans_prjna13758,C10H11.11,ncRNA
WBGene00195427,caenorhabditis_elegans_prjna13758,F02A9.8,ncRNA
WBGene00195428,caenorhabditis_elegans_prjna13758,F55E10.8,ncRNA
WBGene00195429,caenorhabditis_elegans_prjna13758,C45B2.9,ncRNA
WBGene00195430,caenorhabditis_elegans_prjna13758,C25F6.10,ncRNA
WBGene00195431,caenorhabditis_elegans_prjna13758,W02F12.9,ncRNA
WBGene00195432,caenorhabditis_elegans_prjna13758,C56E6.10,ncRNA
WBGene00195433,caenorhabditis_elegans_prjna13758,F41D9.6,ncRNA
WBGene00195434,caenorhabditis_elegans_prjna13758,K07E8.13,ncRNA
WBGene00195435,caenorhabditis_elegans_prjna13758,K01A6.9,ncRNA
WBGene00195436,caenorhabditis_elegans_prjna13758,Y69A2AR.37,ncRNA
WBGene00195437,caenorhabditis_elegans_prjna13758,T07D3.10,ncRNA
WBGene00195438,caenorhabditis_elegans_prjna13758,K08H10.13,ncRNA
WBGene00195439,caenorhabditis_elegans_prjna13758,T27A8.6,ncRNA
WBGene00195440,caenorhabditis_elegans_prjna13758,F59B2.16,ncRNA
WBGene00195441,caenorhabditis_elegans_prjna13758,F07A11.9,ncRNA
WBGene00195442,caenorhabditis_elegans_prjna13758,C54D10.15,ncRNA
WBGene00195443,caenorhabditis_elegans_prjna13758,Y71F9B.17,ncRNA
WBGene00195444,caenorhabditis_elegans_prjna13758,T15B7.18,ncRNA
WBGene00195445,caenorhabditis_elegans_prjna13758,Y23H5A.9,ncRNA
WBGene00195446,caenorhabditis_elegans_prjna13758,T01B4.4,ncRNA
WBGene00195447,caenorhabditis_elegans_prjna13758,F59D12.7,ncRNA
WBGene00195448,caenorhabditis_elegans_prjna13758,T19B4.9,ncRNA
WBGene00195449,caenorhabditis_elegans_prjna13758,F10D7.6,ncRNA
WBGene00195450,caenorhabditis_elegans_prjna13758,F35G12.14,ncRNA
WBGene00195451,caenorhabditis_elegans_prjna13758,C09B7.5,ncRNA
WBGene00195452,caenorhabditis_elegans_prjna13758,D2021.5,ncRNA
WBGene00195453,caenorhabditis_elegans_prjna13758,T04C12.15,ncRNA
WBGene00195454,caenorhabditis_elegans_prjna13758,ZK742.8,ncRNA
WBGene00195455,caenorhabditis_elegans_prjna13758,C48E7.12,ncRNA
WBGene00195456,caenorhabditis_elegans_prjna13758,T06F4.5,ncRNA
WBGene00195457,caenorhabditis_elegans_prjna13758,K05D4.11,ncRNA
WBGene00195458,caenorhabditis_elegans_prjna13758,K04A8.11,ncRNA
WBGene00195459,caenorhabditis_elegans_prjna13758,F27D4.9,ncRNA
WBGene00195460,caenorhabditis_elegans_prjna13758,M70.6,ncRNA
WBGene00195461,caenorhabditis_elegans_prjna13758,F28E10.7,ncRNA
WBGene00195462,caenorhabditis_elegans_prjna13758,C52B11.6,ncRNA
WBGene00195463,caenorhabditis_elegans_prjna13758,ZK863.10,ncRNA
WBGene00195464,caenorhabditis_elegans_prjna13758,B0454.13,ncRNA
WBGene00195465,caenorhabditis_elegans_prjna13758,Y37F4.10,ncRNA
WBGene00195466,caenorhabditis_elegans_prjna13758,C33D12.9,ncRNA
WBGene00195467,caenorhabditis_elegans_prjna13758,F12D9.4,ncRNA
WBGene00195468,caenorhabditis_elegans_prjna13758,F53H10.4,ncRNA
WBGene00195469,caenorhabditis_elegans_prjna13758,F46G11.8,ncRNA
WBGene00195470,caenorhabditis_elegans_prjna13758,M03F8.8,ncRNA
WBGene00195471,caenorhabditis_elegans_prjna13758,C40C9.7,ncRNA
WBGene00195472,caenorhabditis_elegans_prjna13758,T21B6.6,ncRNA
WBGene00195473,caenorhabditis_elegans_prjna13758,F41E7.10,ncRNA
WBGene00195474,caenorhabditis_elegans_prjna13758,K03H6.8,ncRNA
WBGene00195475,caenorhabditis_elegans_prjna13758,K03H6.9,ncRNA
WBGene00195476,caenorhabditis_elegans_prjna13758,F33D11.13,ncRNA
WBGene00195477,caenorhabditis_elegans_prjna13758,Y57G11C.1136,ncRNA
WBGene00195478,caenorhabditis_elegans_prjna13758,F58A3.6,ncRNA
WBGene00195479,caenorhabditis_elegans_prjna13758,R09F10.13,ncRNA
WBGene00195480,caenorhabditis_elegans_prjna13758,F42D1.5,ncRNA
WBGene00195481,caenorhabditis_elegans_prjna13758,ZK867.6,ncRNA
WBGene00195482,caenorhabditis_elegans_prjna13758,B0350.68,ncRNA
WBGene00195483,caenorhabditis_elegans_prjna13758,F22A3.9,ncRNA
WBGene00195484,caenorhabditis_elegans_prjna13758,K03C7.4,ncRNA
WBGene00195485,caenorhabditis_elegans_prjna13758,F55A12.11,ncRNA
WBGene00195486,caenorhabditis_elegans_prjna13758,ZC308.5,ncRNA
WBGene00195487,caenorhabditis_elegans_prjna13758,C24A8.7,ncRNA
WBGene00195488,caenorhabditis_elegans_prjna13758,F20B10.5,ncRNA
WBGene00195489,caenorhabditis_elegans_prjna13758,Y55D5A.8,ncRNA
WBGene00195490,caenorhabditis_elegans_prjna13758,C09D8.2,ncRNA
WBGene00195491,caenorhabditis_elegans_prjna13758,H03A11.4,ncRNA
WBGene00195492,caenorhabditis_elegans_prjna13758,F36G3.6,ncRNA
WBGene00195493,caenorhabditis_elegans_prjna13758,M03D4.74,ncRNA
WBGene00195494,caenorhabditis_elegans_prjna13758,F48C11.5,ncRNA
WBGene00195495,caenorhabditis_elegans_prjna13758,K02B9.6,ncRNA
WBGene00195496,caenorhabditis_elegans_prjna13758,C40C9.8,ncRNA
WBGene00195497,caenorhabditis_elegans_prjna13758,C48C5.4,ncRNA
WBGene00195498,caenorhabditis_elegans_prjna13758,F56D12.8,ncRNA
WBGene00195499,caenorhabditis_elegans_prjna13758,H22K11.5,ncRNA
WBGene00195500,caenorhabditis_elegans_prjna13758,F32G8.8,ncRNA
WBGene00195501,caenorhabditis_elegans_prjna13758,T10B5.13,ncRNA
WBGene00195502,caenorhabditis_elegans_prjna13758,Y38C1AB.9,ncRNA
WBGene00195503,caenorhabditis_elegans_prjna13758,Y110A2AL.16,ncRNA
WBGene00195504,caenorhabditis_elegans_prjna13758,F11A6.4,ncRNA
WBGene00195505,caenorhabditis_elegans_prjna13758,R03D7.9,ncRNA
WBGene00195506,caenorhabditis_elegans_prjna13758,C08C3.6,ncRNA
WBGene00195507,caenorhabditis_elegans_prjna13758,T03G11.13,ncRNA
WBGene00195508,caenorhabditis_elegans_prjna13758,C11E4.9,ncRNA
WBGene00195509,caenorhabditis_elegans_prjna13758,C15H7.6,ncRNA
WBGene00195510,caenorhabditis_elegans_prjna13758,F55A8.3,ncRNA
WBGene00195511,caenorhabditis_elegans_prjna13758,C03C10.10,ncRNA
WBGene00195512,caenorhabditis_elegans_prjna13758,C04C11.5,ncRNA
WBGene00195513,caenorhabditis_elegans_prjna13758,F38B6.9,ncRNA
WBGene00195514,caenorhabditis_elegans_prjna13758,Y73A3A.1,ncRNA
WBGene00195515,caenorhabditis_elegans_prjna13758,ZK381.34,ncRNA
WBGene00195516,caenorhabditis_elegans_prjna13758,M01G5.7,ncRNA
WBGene00195517,caenorhabditis_elegans_prjna13758,C05E11.10,ncRNA
WBGene00195518,caenorhabditis_elegans_prjna13758,ZK652.14,ncRNA
WBGene00195519,caenorhabditis_elegans_prjna13758,Y73B3A.23,ncRNA
WBGene00195520,caenorhabditis_elegans_prjna13758,C18F3.6,ncRNA
WBGene00195521,caenorhabditis_elegans_prjna13758,C06A8.13,ncRNA
WBGene00195522,caenorhabditis_elegans_prjna13758,F01G12.9,ncRNA
WBGene00195523,caenorhabditis_elegans_prjna13758,C43C3.5,ncRNA
WBGene00195524,caenorhabditis_elegans_prjna13758,F33C8.5,ncRNA
WBGene00195525,caenorhabditis_elegans_prjna13758,C09F9.8,ncRNA
WBGene00195526,caenorhabditis_elegans_prjna13758,R07B1.15,ncRNA
WBGene00195527,caenorhabditis_elegans_prjna13758,C09D8.3,ncRNA
WBGene00195528,caenorhabditis_elegans_prjna13758,K08B5.3,ncRNA
WBGene00195529,caenorhabditis_elegans_prjna13758,F11A6.5,ncRNA
WBGene00195530,caenorhabditis_elegans_prjna13758,T04G9.8,ncRNA
WBGene00195531,caenorhabditis_elegans_prjna13758,C02B10.71,ncRNA
WBGene00195532,caenorhabditis_elegans_prjna13758,C03F11.5,ncRNA
WBGene00195533,caenorhabditis_elegans_prjna13758,Y55F3BR.12,ncRNA
WBGene00195534,caenorhabditis_elegans_prjna13758,C29E6.8,ncRNA
WBGene00195535,caenorhabditis_elegans_prjna13758,B0432.17,ncRNA
WBGene00195536,caenorhabditis_elegans_prjna13758,C55A6.14,ncRNA
WBGene00195537,caenorhabditis_elegans_prjna13758,F10C2.9,ncRNA
WBGene00195538,caenorhabditis_elegans_prjna13758,M79.6,ncRNA
WBGene00195539,caenorhabditis_elegans_prjna13758,C12D8.22,ncRNA
WBGene00195540,caenorhabditis_elegans_prjna13758,T10E10.8,ncRNA
WBGene00195541,caenorhabditis_elegans_prjna13758,F56C3.11,ncRNA
WBGene00195542,caenorhabditis_elegans_prjna13758,C24A3.10,ncRNA
WBGene00195543,caenorhabditis_elegans_prjna13758,W06H8.9,ncRNA
WBGene00195544,caenorhabditis_elegans_prjna13758,Y95B8A.13,ncRNA
WBGene00195545,caenorhabditis_elegans_prjna13758,F45B8.7,ncRNA
WBGene00195546,caenorhabditis_elegans_prjna13758,ZK1025.11,ncRNA
WBGene00195547,caenorhabditis_elegans_prjna13758,T28B11.2,ncRNA
WBGene00195548,caenorhabditis_elegans_prjna13758,C16E9.8,ncRNA
WBGene00195549,caenorhabditis_elegans_prjna13758,K02E11.13,ncRNA
WBGene00195550,caenorhabditis_elegans_prjna13758,C10C5.9,ncRNA
WBGene00195551,caenorhabditis_elegans_prjna13758,C26E1.4,ncRNA
WBGene00195552,caenorhabditis_elegans_prjna13758,C05D12.8,ncRNA
WBGene00195553,caenorhabditis_elegans_prjna13758,F15D3.10,ncRNA
WBGene00195554,caenorhabditis_elegans_prjna13758,T22E5.8,ncRNA
WBGene00195555,caenorhabditis_elegans_prjna13758,C27D11.2,ncRNA
WBGene00195556,caenorhabditis_elegans_prjna13758,K11G9.7,ncRNA
WBGene00195557,caenorhabditis_elegans_prjna13758,Y37E11B.12,ncRNA
WBGene00195558,caenorhabditis_elegans_prjna13758,C18A3.13,ncRNA
WBGene00195559,caenorhabditis_elegans_prjna13758,K07H8.14,ncRNA
WBGene00195560,caenorhabditis_elegans_prjna13758,T06G6.13,ncRNA
WBGene00195561,caenorhabditis_elegans_prjna13758,Y38A10A.8,ncRNA
WBGene00195562,caenorhabditis_elegans_prjna13758,F28F5.9,ncRNA
WBGene00195563,caenorhabditis_elegans_prjna13758,F19H6.8,ncRNA
WBGene00195564,caenorhabditis_elegans_prjna13758,ZC64.5,ncRNA
WBGene00195565,caenorhabditis_elegans_prjna13758,C48A7.5,ncRNA
WBGene00195566,caenorhabditis_elegans_prjna13758,ZC64.6,ncRNA
WBGene00195567,caenorhabditis_elegans_prjna13758,C23F12.6,ncRNA
WBGene00195568,caenorhabditis_elegans_prjna13758,F12D9.5,ncRNA
WBGene00195569,caenorhabditis_elegans_prjna13758,M117.9,ncRNA
WBGene00195570,caenorhabditis_elegans_prjna13758,W06F12.5,ncRNA
WBGene00195571,caenorhabditis_elegans_prjna13758,T24D8.10,ncRNA
WBGene00195572,caenorhabditis_elegans_prjna13758,T21B6.7,ncRNA
WBGene00195573,caenorhabditis_elegans_prjna13758,K08B5.4,ncRNA
WBGene00195574,caenorhabditis_elegans_prjna13758,ZC13.11,ncRNA
WBGene00195575,caenorhabditis_elegans_prjna13758,B0563.12,ncRNA
WBGene00195576,caenorhabditis_elegans_prjna13758,Y67D8C.13,ncRNA
WBGene00195577,caenorhabditis_elegans_prjna13758,C06E1.12,ncRNA
WBGene00195578,caenorhabditis_elegans_prjna13758,W10C8.7,ncRNA
WBGene00195579,caenorhabditis_elegans_prjna13758,C47G2.10,ncRNA
WBGene00195580,caenorhabditis_elegans_prjna13758,R07D5.3,ncRNA
WBGene00195581,caenorhabditis_elegans_prjna13758,F26C11.5,ncRNA
WBGene00195582,caenorhabditis_elegans_prjna13758,C06E8.6,ncRNA
WBGene00195583,caenorhabditis_elegans_prjna13758,R11B5.2,ncRNA
WBGene00195584,caenorhabditis_elegans_prjna13758,C34F6.13,ncRNA
WBGene00195585,caenorhabditis_elegans_prjna13758,T28D6.11,ncRNA
WBGene00195586,caenorhabditis_elegans_prjna13758,C34F11.10,ncRNA
WBGene00195587,caenorhabditis_elegans_prjna13758,R04F11.7,ncRNA
WBGene00195588,caenorhabditis_elegans_prjna13758,K08E5.7,ncRNA
WBGene00195589,caenorhabditis_elegans_prjna13758,Y116F11B.19,ncRNA
WBGene00195590,caenorhabditis_elegans_prjna13758,F43G9.14,ncRNA
WBGene00195591,caenorhabditis_elegans_prjna13758,R53.9,ncRNA
WBGene00195592,caenorhabditis_elegans_prjna13758,T02E1.10,ncRNA
WBGene00195593,caenorhabditis_elegans_prjna13758,C34E11.8,ncRNA
WBGene00195594,caenorhabditis_elegans_prjna13758,F31E8.7,ncRNA
WBGene00195595,caenorhabditis_elegans_prjna13758,C56E6.11,ncRNA
WBGene00195596,caenorhabditis_elegans_prjna13758,C15C6.5,ncRNA
WBGene00195597,caenorhabditis_elegans_prjna13758,Y73F8A.1161,ncRNA
WBGene00195598,caenorhabditis_elegans_prjna13758,T21D9.3,ncRNA
WBGene00195599,caenorhabditis_elegans_prjna13758,K08E5.8,ncRNA
WBGene00195600,caenorhabditis_elegans_prjna13758,K08H10.14,ncRNA
WBGene00195601,caenorhabditis_elegans_prjna13758,M176.13,ncRNA
WBGene00195602,caenorhabditis_elegans_prjna13758,T14B4.11,ncRNA
WBGene00195603,caenorhabditis_elegans_prjna13758,T04F8.10,ncRNA
WBGene00195604,caenorhabditis_elegans_prjna13758,T14B4.12,ncRNA
WBGene00195605,caenorhabditis_elegans_prjna13758,Y53C10A.16,ncRNA
WBGene00195606,caenorhabditis_elegans_prjna13758,T26E3.13,ncRNA
WBGene00195607,caenorhabditis_elegans_prjna13758,Y73F8A.1162,ncRNA
WBGene00195608,caenorhabditis_elegans_prjna13758,F56G4.8,ncRNA
WBGene00195609,caenorhabditis_elegans_prjna13758,Y41C4A.23,ncRNA
WBGene00195610,caenorhabditis_elegans_prjna13758,ZC123.5,ncRNA
WBGene00195611,caenorhabditis_elegans_prjna13758,K08D9.7,ncRNA
WBGene00195612,caenorhabditis_elegans_prjna13758,Y51H7C.16,ncRNA
WBGene00195613,caenorhabditis_elegans_prjna13758,T06D10.5,ncRNA
WBGene00195614,caenorhabditis_elegans_prjna13758,F48C5.4,ncRNA
WBGene00195615,caenorhabditis_elegans_prjna13758,Y106G6A.6,ncRNA
WBGene00195616,caenorhabditis_elegans_prjna13758,C49F8.5,ncRNA
WBGene00195617,caenorhabditis_elegans_prjna13758,C52B9.13,ncRNA
WBGene00195618,caenorhabditis_elegans_prjna13758,F37D6.7,ncRNA
WBGene00195619,caenorhabditis_elegans_prjna13758,C17C3.21,ncRNA
WBGene00195620,caenorhabditis_elegans_prjna13758,F59C12.6,ncRNA
WBGene00195621,caenorhabditis_elegans_prjna13758,F43H9.5,ncRNA
WBGene00195622,caenorhabditis_elegans_prjna13758,C50D2.11,ncRNA
WBGene00195623,caenorhabditis_elegans_prjna13758,Y54G2A.58,ncRNA
WBGene00195624,caenorhabditis_elegans_prjna13758,R31.4,ncRNA
WBGene00195625,caenorhabditis_elegans_prjna13758,Y58A7A.7,ncRNA
WBGene00195626,caenorhabditis_elegans_prjna13758,F13B12.12,ncRNA
WBGene00195627,caenorhabditis_elegans_prjna13758,R13A1.13,ncRNA
WBGene00195628,caenorhabditis_elegans_prjna13758,C48D1.10,ncRNA
WBGene00195629,caenorhabditis_elegans_prjna13758,C05G5.8,ncRNA
WBGene00195630,caenorhabditis_elegans_prjna13758,F26D11.14,ncRNA
WBGene00195631,caenorhabditis_elegans_prjna13758,F46F2.9,ncRNA
WBGene00195632,caenorhabditis_elegans_prjna13758,Y80E2A.1,ncRNA
WBGene00195633,caenorhabditis_elegans_prjna13758,F44C4.9,ncRNA
WBGene00195634,caenorhabditis_elegans_prjna13758,AC3.14,ncRNA
WBGene00195635,caenorhabditis_elegans_prjna13758,T27D12.7,ncRNA
WBGene00195636,caenorhabditis_elegans_prjna13758,ZK813.8,ncRNA
WBGene00195637,caenorhabditis_elegans_prjna13758,C10F3.9,ncRNA
WBGene00195638,caenorhabditis_elegans_prjna13758,W03G11.6,ncRNA
WBGene00195639,caenorhabditis_elegans_prjna13758,T03F7.10,ncRNA
WBGene00195640,caenorhabditis_elegans_prjna13758,Y59A8B.27,ncRNA
WBGene00195641,caenorhabditis_elegans_prjna13758,F58F12.5,ncRNA
WBGene00195642,caenorhabditis_elegans_prjna13758,R08B4.6,ncRNA
WBGene00195643,caenorhabditis_elegans_prjna13758,C01F1.7,ncRNA
WBGene00195644,caenorhabditis_elegans_prjna13758,Y57A10B.8,ncRNA
WBGene00195645,caenorhabditis_elegans_prjna13758,F25F8.5,ncRNA
WBGene00195646,caenorhabditis_elegans_prjna13758,T01C1.5,ncRNA
WBGene00195647,caenorhabditis_elegans_prjna13758,ZC487.6,ncRNA
WBGene00195648,caenorhabditis_elegans_prjna13758,W09B12.2,ncRNA
WBGene00195649,caenorhabditis_elegans_prjna13758,F10E9.13,ncRNA
WBGene00195650,caenorhabditis_elegans_prjna13758,F58F12.6,ncRNA
WBGene00195651,caenorhabditis_elegans_prjna13758,F07C3.11,ncRNA
WBGene00195652,caenorhabditis_elegans_prjna13758,K11H3.9,ncRNA
WBGene00195653,caenorhabditis_elegans_prjna13758,W10D9.7,ncRNA
WBGene00195654,caenorhabditis_elegans_prjna13758,Y73B6BL.271,ncRNA
WBGene00195655,caenorhabditis_elegans_prjna13758,F43D9.7,ncRNA
WBGene00195656,caenorhabditis_elegans_prjna13758,T01H3.6,ncRNA
WBGene00195657,caenorhabditis_elegans_prjna13758,D1009.7,ncRNA
WBGene00195658,caenorhabditis_elegans_prjna13758,C34D1.6,ncRNA
WBGene00195659,caenorhabditis_elegans_prjna13758,Y69E1A.9,ncRNA
WBGene00195660,caenorhabditis_elegans_prjna13758,R07E3.9,ncRNA
WBGene00195661,caenorhabditis_elegans_prjna13758,C08G9.4,ncRNA
WBGene00195662,caenorhabditis_elegans_prjna13758,T19F4.2,ncRNA
WBGene00195663,caenorhabditis_elegans_prjna13758,T24D11.2,ncRNA
WBGene00195664,caenorhabditis_elegans_prjna13758,C09B8.11,ncRNA
WBGene00195665,caenorhabditis_elegans_prjna13758,C48A7.6,ncRNA
WBGene00195666,caenorhabditis_elegans_prjna13758,C34E11.9,ncRNA
WBGene00195667,caenorhabditis_elegans_prjna13758,F46C8.9,ncRNA
WBGene00195668,caenorhabditis_elegans_prjna13758,R11B5.3,ncRNA
WBGene00195669,caenorhabditis_elegans_prjna13758,F47E1.9,ncRNA
WBGene00195670,caenorhabditis_elegans_prjna13758,F52B10.4,ncRNA
WBGene00195671,caenorhabditis_elegans_prjna13758,R186.9,ncRNA
WBGene00195672,caenorhabditis_elegans_prjna13758,Y37E3.26,ncRNA
WBGene00195673,caenorhabditis_elegans_prjna13758,K08A8.5,ncRNA
WBGene00195674,caenorhabditis_elegans_prjna13758,B0280.19,ncRNA
WBGene00195675,caenorhabditis_elegans_prjna13758,F49C5.13,ncRNA
WBGene00195676,caenorhabditis_elegans_prjna13758,Y49E10.31,ncRNA
WBGene00195677,caenorhabditis_elegans_prjna13758,F31E8.8,ncRNA
WBGene00195678,caenorhabditis_elegans_prjna13758,W03G11.7,ncRNA
WBGene00195679,caenorhabditis_elegans_prjna13758,Y51H7C.17,ncRNA
WBGene00195680,caenorhabditis_elegans_prjna13758,T22B11.6,ncRNA
WBGene00195681,caenorhabditis_elegans_prjna13758,C14E2.9,ncRNA
WBGene00195682,caenorhabditis_elegans_prjna13758,F57G4.12,ncRNA
WBGene00195683,caenorhabditis_elegans_prjna13758,C15C6.6,ncRNA
WBGene00195684,caenorhabditis_elegans_prjna13758,F08F3.12,ncRNA
WBGene00195685,caenorhabditis_elegans_prjna13758,Y42A5A.8,ncRNA
WBGene00195686,caenorhabditis_elegans_prjna13758,Y70D2A.3,ncRNA
WBGene00195687,caenorhabditis_elegans_prjna13758,K03A1.8,ncRNA
WBGene00195688,caenorhabditis_elegans_prjna13758,ZK180.9,ncRNA
WBGene00195689,caenorhabditis_elegans_prjna13758,K10D6.7,ncRNA
WBGene00195690,caenorhabditis_elegans_prjna13758,ZK381.35,ncRNA
WBGene00195691,caenorhabditis_elegans_prjna13758,C35D10.18,ncRNA
WBGene00195692,caenorhabditis_elegans_prjna13758,C14F11.8,ncRNA
WBGene00195693,caenorhabditis_elegans_prjna13758,T26H10.3,ncRNA
WBGene00195694,caenorhabditis_elegans_prjna13758,C43G2.25,ncRNA
WBGene00195695,caenorhabditis_elegans_prjna13758,F54D12.12,ncRNA
WBGene00195696,caenorhabditis_elegans_prjna13758,C54G7.6,ncRNA
WBGene00195697,caenorhabditis_elegans_prjna13758,F28C1.11,ncRNA
WBGene00195698,caenorhabditis_elegans_prjna13758,T22E5.9,ncRNA
WBGene00195699,caenorhabditis_elegans_prjna13758,K04G11.7,ncRNA
WBGene00195700,caenorhabditis_elegans_prjna13758,F13D12.11,ncRNA
WBGene00195701,caenorhabditis_elegans_prjna13758,F09B9.6,ncRNA
WBGene00195702,caenorhabditis_elegans_prjna13758,F49C5.14,ncRNA
WBGene00195703,caenorhabditis_elegans_prjna13758,F26A10.5,ncRNA
WBGene00195704,caenorhabditis_elegans_prjna13758,C13C12.4,ncRNA
WBGene00195705,caenorhabditis_elegans_prjna13758,Y37A1B.330,ncRNA
WBGene00195706,caenorhabditis_elegans_prjna13758,K07C10.4,ncRNA
WBGene00195707,caenorhabditis_elegans_prjna13758,C11G10.3,ncRNA
WBGene00195708,caenorhabditis_elegans_prjna13758,F37B12.6,ncRNA
WBGene00195709,caenorhabditis_elegans_prjna13758,K04D7.8,ncRNA
WBGene00195710,caenorhabditis_elegans_prjna13758,B0416.8,ncRNA
WBGene00195711,caenorhabditis_elegans_prjna13758,F56E3.6,ncRNA
WBGene00195712,caenorhabditis_elegans_prjna13758,F41D9.7,ncRNA
WBGene00195713,caenorhabditis_elegans_prjna13758,F45D3.7,ncRNA
WBGene00195714,caenorhabditis_elegans_prjna13758,C10F3.10,ncRNA
WBGene00195715,caenorhabditis_elegans_prjna13758,F10F2.10,ncRNA
WBGene00195716,caenorhabditis_elegans_prjna13758,R09A1.6,ncRNA
WBGene00195717,caenorhabditis_elegans_prjna13758,T04C10.6,ncRNA
WBGene00195718,caenorhabditis_elegans_prjna13758,W06B11.5,ncRNA
WBGene00195719,caenorhabditis_elegans_prjna13758,C36F7.8,ncRNA
WBGene00195720,caenorhabditis_elegans_prjna13758,F09E5.18,ncRNA
WBGene00195721,caenorhabditis_elegans_prjna13758,ZC506.5,ncRNA
WBGene00195722,caenorhabditis_elegans_prjna13758,C31H2.6,ncRNA
WBGene00195723,caenorhabditis_elegans_prjna13758,C35A5.12,ncRNA
WBGene00195724,caenorhabditis_elegans_prjna13758,C04C3.10,ncRNA
WBGene00195725,caenorhabditis_elegans_prjna13758,F48B9.9,ncRNA
WBGene00195726,caenorhabditis_elegans_prjna13758,Y116F11B.20,ncRNA
WBGene00195727,caenorhabditis_elegans_prjna13758,ZK377.4,ncRNA
WBGene00195728,caenorhabditis_elegans_prjna13758,T28D9.13,ncRNA
WBGene00195729,caenorhabditis_elegans_prjna13758,Y7A5A.14,ncRNA
WBGene00195730,caenorhabditis_elegans_prjna13758,F54C9.15,ncRNA
WBGene00195731,caenorhabditis_elegans_prjna13758,C49F8.6,ncRNA
WBGene00195732,caenorhabditis_elegans_prjna13758,F14H12.9,ncRNA
WBGene00195733,caenorhabditis_elegans_prjna13758,T28B11.3,ncRNA
WBGene00195734,caenorhabditis_elegans_prjna13758,F09C12.11,ncRNA
WBGene00195735,caenorhabditis_elegans_prjna13758,ZK185.6,ncRNA
WBGene00195736,caenorhabditis_elegans_prjna13758,F35E8.17,ncRNA
WBGene00195737,caenorhabditis_elegans_prjna13758,Y82E9BR.27,ncRNA
WBGene00195738,caenorhabditis_elegans_prjna13758,T27F2.5,ncRNA
WBGene00195739,caenorhabditis_elegans_prjna13758,Y66A7AL.1,ncRNA
WBGene00195740,caenorhabditis_elegans_prjna13758,F54E4.6,ncRNA
WBGene00195741,caenorhabditis_elegans_prjna13758,W05B2.10,ncRNA
WBGene00195742,caenorhabditis_elegans_prjna13758,F54A3.7,ncRNA
WBGene00195743,caenorhabditis_elegans_prjna13758,F55D10.6,ncRNA
WBGene00195744,caenorhabditis_elegans_prjna13758,C14B9.11,ncRNA
WBGene00195745,caenorhabditis_elegans_prjna13758,ZK836.4,ncRNA
WBGene00195746,caenorhabditis_elegans_prjna13758,F25B5.8,ncRNA
WBGene00195747,caenorhabditis_elegans_prjna13758,F17C8.10,ncRNA
WBGene00195748,caenorhabditis_elegans_prjna13758,T28B11.4,ncRNA
WBGene00195749,caenorhabditis_elegans_prjna13758,K02F2.7,ncRNA
WBGene00195750,caenorhabditis_elegans_prjna13758,F18E2.7,ncRNA
WBGene00195751,caenorhabditis_elegans_prjna13758,C12C8.5,ncRNA
WBGene00195752,caenorhabditis_elegans_prjna13758,Y106G6A.7,ncRNA
WBGene00195753,caenorhabditis_elegans_prjna13758,B0350.69,ncRNA
WBGene00195754,caenorhabditis_elegans_prjna13758,W09H1.7,ncRNA
WBGene00195755,caenorhabditis_elegans_prjna13758,B0207.13,ncRNA
WBGene00195756,caenorhabditis_elegans_prjna13758,H05G16.2,ncRNA
WBGene00195757,caenorhabditis_elegans_prjna13758,T06A10.105,ncRNA
