Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00195176	V	19457420	19457561	+	142	23	33	27	22	23	20	13	33	30	36	21	17	23	12
WBGene00195177	V	19462912	19463149	+	238	3	4	3	3	1	1	3	0	0	2	3	2	3	1
WBGene00012820	V	19474464	19474465	+	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012819	V;V	19479203;19479798	19479320;19479957	+;+	278	53	118	88	78	75	65	97	70	59	57	73	75	58	88
WBGene00050911	V	19485916	19485989	+	74	0	1	0	0	0	0	0	0	0	0	1	0	0	2
WBGene00012814	V;V;V;V;V;V;V	19503108;19503108;19503108;19503108;19503108;19503108;19503108	19503111;19503111;19503111;19503111;19503111;19503111;19503111	+;+;+;+;+;+;+	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012815	V;V	19513653;19513653	19513656;19513656	-;-	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012813	V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V	19521206;19521206;19521206;19521743;19521743;19521747;19521837;19521837;19522607;19522607;19522607;19522607;19522666;19522666;19522768;19522812;19522812;19522995	19521255;19521261;19521254;19521846;19521846;19521846;19521846;19521981;19522805;19522728;19522657;19522657;19522861;19522747;19522861;19522817;19522817;19523002	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	558	287	500	361	306	332	388	400	196	244	187	222	255	216	234
WBGene00012812	V;V;V;V;V;V;V	19539483;19543943;19544037;19544037;19544037;19544534;19546169	19539489;19544075;19544075;19544075;19544075;19545336;19546200	-;-;-;-;-;-;-	975	119	187	139	110	155	205	224	98	69	92	58	192	213	225
WBGene00007177	V	19555848	19555969	-	122	0	1	0	0	1	0	0	0	0	0	1	0	0	0
WBGene00007176	V;V;V;V;V	19565386;19582523;19590904;19595204;19600930	19565390;19582590;19591025;19595413;19600971	+;+;+;+;+	447	6	3	4	4	7	6	5	13	11	7	6	10	8	4
WBGene00012840	V	19609494	19610162	+	669	1	1	4	6	6	4	1	10	5	2	9	11	7	6
WBGene00003764	V	19613461	19613531	+	71	3	2	1	0	3	0	1	0	2	0	1	0	3	2
WBGene00012825	V	19622347	19622551	-	205	39	58	36	36	33	41	25	32	27	17	21	25	29	29
WBGene00012827	V	19632633	19632662	-	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012828	V;V;V	19640863;19640863;19640863	19640908;19640908;19640878	-;-;-	46	1	2	2	5	2	3	1	0	2	1	1	6	2	4
WBGene00012829	V;V	19644030;19644030	19644030;19644083	-;-	54	5	5	1	2	6	1	0	0	2	4	3	2	2	1
WBGene00012831	V	19646088	19646116	+	29	0	0	1	0	0	1	0	0	0	0	0	0	0	0
WBGene00012832	V	19655240	19655251	-	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012833	V	19670259	19670259	+	1	1	2	3	3	0	2	2	1	4	1	1	0	1	0
WBGene00003413	V	19674843	19674893	+	51	7	7	5	4	7	4	11	4	2	0	2	2	3	4
WBGene00012834	V	19697387	19697398	-	12	0	0	0	0	0	0	0	6	1	2	1	6	3	1
WBGene00012835	V	19697560	19697782	+	223	0	0	1	0	3	0	1	0	2	0	0	0	0	0
WBGene00013816	V;V	19730588;19730714	19730656;19730794	+;+	150	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WBGene00012252	V	19737523	19737607	-	85	3	3	1	1	1	4	0	10	7	7	9	5	10	3
WBGene00012247	V	19741037	19741117	-	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012249	V	19743634	19743664	+	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012250	V	19746646	19746682	+	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012251	V	19751187	19751212	-	26	0	0	0	0	0	0	0	1	0	4	2	2	0	1
WBGene00012253	V	19755337	19755368	-	32	5	17	8	10	1	4	1	59	48	33	35	39	19	26
WBGene00012254	V	19756553	19756598	+	46	2	1	0	0	1	2	4	0	1	1	1	1	1	2
WBGene00010931	V	19761051	19761058	+	8	1	2	1	2	1	2	2	1	1	0	1	1	0	0
WBGene00010933	V	19794984	19795031	-	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000920	V;V	19815133;19815407	19815257;19815444	+;+	163	3	16	1	6	5	6	16	0	2	1	0	0	6	5
WBGene00189943	V	19822107	19822193	-	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00003959	V	19830091	19830099	-	9	24	38	22	22	9	5	9	10	5	12	7	2	6	2
WBGene00013823	V;V	19848314;19848578	19848366;19848582	+;+	58	0	1	0	0	0	2	0	0	0	1	0	0	0	0
WBGene00013824	V	19857623	19857653	+	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001629	V;V;V;V;V;V;V;V;V;V;V	19892663;19892663;19892663;19892663;19892663;19892663;19892663;19895219;19895219;19895219;19895219	19892667;19892667;19892668;19892667;19892668;19892667;19892668;19895350;19895350;19895350;19895350	-;-;-;-;-;-;-;-;-;-;-	138	9	10	17	18	8	11	15	11	9	3	6	3	4	6
WBGene00013361	V;V;V;V;V	19901395;19902142;19902504;19907344;19907434	19901445;19902237;19902651;19907434;19907434	-;-;-;-;-	386	52	75	42	49	53	66	51	40	34	40	45	56	57	40
WBGene00000499	V	19915974	19916023	-	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013365	V;V;V	19916557;19916557;19916557	19916568;19916568;19916568	+;+;+	12	2	3	1	1	1	0	1	0	0	0	1	1	1	1
WBGene00013364	V	19922595	19922600	-	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00004810	V	19924224	19924252	+	29	6	12	3	5	3	1	0	0	2	2	1	1	0	0
WBGene00013362	V	19934320	19934323	-	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00000987	V;V	19946618;19946618	19946629;19946622	-;-	12	3	4	4	2	1	2	0	1	0	5	0	4	2	5
WBGene00013360	V	19949091	19949093	-	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013359	V	19949982	19950011	+	30	1	2	2	1	4	1	0	0	0	4	1	0	1	4
WBGene00013358	V;V	19955453;19955488	19955496;19955496	+;+	44	4	5	2	3	2	6	2	7	5	0	3	5	4	2
WBGene00005389	V	19973284	19973288	+	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00023519	V	19981877	19981882	-	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00044211	V	19994179	19994189	-	11	2	2	0	2	0	0	0	0	0	0	0	0	1	0
WBGene00006786	V	20004421	20004485	-	65	59	98	58	60	65	71	95	66	53	48	47	45	50	47
WBGene00013367	V	20007770	20007825	+	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013366	V	20011959	20011967	+	9	3	6	4	6	3	6	6	2	1	2	4	9	4	7
WBGene00013746	V	20023046	20023076	+	31	1	1	2	2	2	2	2	7	1	6	1	4	1	0
WBGene00013753	V	20037587	20037709	+	123	0	0	0	0	0	0	0	0	0	0	1	0	1	0
WBGene00006652	V	20059692	20059754	-	63	8	10	6	13	11	26	10	9	6	11	10	6	8	7
WBGene00001485	V;V	20087724;20087724	20087733;20087733	-;-	10	1	2	1	2	0	0	2	2	1	0	1	1	0	2
WBGene00000940	V;V	20088253;20090743	20088254;20090743	-;-	3	0	3	2	2	4	0	2	1	0	0	0	4	0	1
WBGene00004754	V	20091263	20091267	+	5	2	2	0	0	2	0	1	0	0	1	0	0	1	1
WBGene00013752	V;V	20094981;20094981	20095006;20095008	-;-	28	22	47	24	28	15	29	50	69	44	38	31	49	54	69
WBGene00003566	V;V;V	20120657;20120657;20120657	20120675;20120673;20120675	-;-;-	19	4	14	6	4	3	9	8	12	12	13	7	8	13	11
WBGene00013751	V	20138444	20138449	-	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013750	V	20148195	20148199	+	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00008945	V	20158523	20158525	+	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0
WBGene00008944	V;V;V	20163356;20163356;20163675	20163430;20163432;20164561	-;-;-	964	31	44	15	38	50	37	17	3	5	1	7	2	3	1
WBGene00013755	V	20192119	20192152	-	34	0	1	1	0	1	0	0	0	1	0	0	0	0	0
WBGene00195241	V	20192830	20192961	+	132	1	3	2	1	4	3	0	8	2	1	6	3	0	3
WBGene00195242	V	20195986	20196110	+	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013756	V	20196971	20197003	+	33	1	2	2	1	5	3	7	1	0	0	0	0	0	1
WBGene00001482	V;V	20199262;20199262	20199293;20199293	+;+	32	1	3	1	2	2	3	0	0	0	0	1	0	0	1
WBGene00013758	V	20201616	20201649	+	34	4	4	0	2	1	0	1	0	1	0	0	0	2	1
WBGene00013760	V	20206318	20206669	+	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013761	V	20215297	20215297	-	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013768	V;V;V;V;V;V;V;V	20235496;20236300;20236353;20236353;20236353;20237441;20237449;20237727	20235501;20236454;20236454;20236658;20236452;20237657;20237653;20237743	-;-;-;-;-;-;-;-	599	39	73	48	42	46	49	44	53	20	44	40	51	56	49
WBGene00004203	V;V;V;V;V;V	20247553;20247553;20249348;20249349;20249461;20249461	20247750;20247751;20249459;20249459;20249482;20249482	-;-;-;-;-;-	333	73	106	79	60	91	83	78	63	49	52	38	85	72	78
WBGene00007017	V;V;V;V;V;V	20267230;20267230;20267230;20267230;20267230;20267230	20267240;20267240;20267240;20267240;20267244;20267240	-;-;-;-;-;-	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013766	V;V	20269705;20269705	20269711;20269711	-;-	7	1	9	8	1	3	10	7	5	2	10	7	2	2	4
WBGene00013765	V	20270107	20270116	+	10	3	3	1	3	1	1	2	0	2	0	2	0	0	1
WBGene00004173	V	20279855	20279861	-	7	15	38	11	13	76	56	122	8	5	1	11	7	11	8
WBGene00013835	V	20289374	20289417	-	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00013832	V	20303588	20303619	+	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00045050	V;V	20310148;20310638	20310169;20310735	+;+	120	3	3	2	3	4	1	0	2	1	0	4	1	2	0
WBGene00013771	V	20317742	20317836	+	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00077669	V	20335361	20335364	-	4	0	0	1	0	3	0	2	1	0	0	3	2	2	0
WBGene00001700	V	20356802	20356916	+	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010509	V;V	20366933;20366933	20366939;20366937	-;-	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00002118	V	20375536	20375539	+	4	1	0	0	0	0	0	0	8	5	0	4	3	4	4
WBGene00010507	V;V	20380561;20380580	20380668;20380668	+;+	108	11	16	7	11	12	15	13	19	10	17	17	8	6	9
WBGene00185118	V;V	20383359;20384075	20383447;20384089	+;+	104	8	11	16	9	23	12	7	13	23	8	17	17	11	12
WBGene00010508	V;V;V;V;V;V	20386701;20386701;20386779;20386779;20390918;20390918	20386733;20386733;20386862;20386862;20391009;20391009	-;-;-;-;-;-	209	2	2	5	3	1	1	1	0	0	0	1	0	1	1
WBGene00010005	V	20394073	20394095	+	23	0	0	1	1	0	0	0	0	0	0	1	0	0	0
WBGene00010006	V;V;V	20408297;20408297;20422004	20408352;20408352;20422035	-;-;-	88	3	13	10	8	14	13	10	8	1	4	4	13	19	16
WBGene00001406	V	20425301	20425395	+	95	0	10	0	5	2	6	2	1	1	2	2	3	3	6
WBGene00009848	V;V;V;V	20449947;20449947;20453013;20453131	20449959;20449959;20453073;20453202	-;-;-;-	146	2	12	4	4	11	6	10	4	5	7	4	8	3	6
WBGene00005147	V	20454111	20454210	+	100	0	0	0	0	0	1	0	0	0	0	1	3	0	0
WBGene00007124	V	20473831	20473929	-	99	596	904	817	788	674	600	158	447	577	578	488	103	640	818
WBGene00007119	V	20478920	20479089	-	170	8	15	4	4	11	9	21	9	12	13	9	17	17	14
WBGene00004413	V	20479689	20479694	+	6	35	13	20	8	15	29	17	17	6	35	10	7	5	15
WBGene00007126	V;V	20485373;20485373	20485385;20485385	-;-	13	5	5	1	2	2	1	5	1	3	4	0	4	3	5
WBGene00007122	V	20493924	20493930	+	7	4	7	3	1	3	1	3	1	0	1	2	2	5	1
WBGene00012615	V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V	20498223;20498223;20498223;20498223;20498223;20498223;20498223;20498223;20498223;20498223;20498277;20498332;20498531;20498633;20498996;20498996;20498996;20498997;20498998;20498999;20498999;20499001;20499002;20499009;20499009;20499069	20498241;20498242;20498240;20498242;20498238;20498240;20498317;20498242;20498242;20498240;20498280;20498335;20498533;20498638;20499032;20499057;20499073;20499057;20499033;20499054;20499057;20499056;20499057;20499052;20499103;20499073	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	216	18	22	22	12	10	29	24	16	7	8	29	47	23	24
WBGene00012621	V	20514637	20514765	+	129	1	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00194744	V	20519227	20519292	+	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012625	V	20527793	20527874	+	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012626	V;V	20533488;20534042	20533553;20534169	-;-	194	4	7	3	3	2	6	8	2	2	2	3	1	2	2
WBGene00012627	V	20536225	20536308	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012628	V	20538094	20538155	-	62	7	4	4	5	4	2	3	1	1	2	1	0	1	0
WBGene00012629	V	20544180	20544192	-	13	2	4	2	1	0	2	0	0	0	0	1	0	0	1
WBGene00012631	V	20553040	20553071	-	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012633	V	20554290	20554422	-	133	0	1	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00012634	V;V	20556230;20556230	20556360;20556238	-;-	131	1	0	0	1	9	1	6	1	1	1	6	1	0	1
WBGene00000015	V	20558371	20558379	-	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0
WBGene00023504	V	20579546	20579574	+	29	0	2	0	0	0	2	2	0	0	0	1	0	1	0
WBGene00009172	V	20580996	20581040	+	45	10	9	8	2	6	9	4	12	10	5	5	0	2	4
WBGene00138719	V	20594829	20594846	-	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009756	V;V	20597177;20597205	20597189;20597244	-;-	53	0	1	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00050892	V	20605105	20605217	+	113	0	0	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00195243	V	20606707	20606717	-	11	0	0	1	1	2	3	0	3	0	5	7	0	0	0
WBGene00009759	V;V	20608384;20608521	20608469;20608559	-;-	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001691	V	20609794	20609888	+	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012184	V;V	20654652;20654677	20654694;20654694	+;+	43	0	3	4	3	2	1	1	5	1	5	6	2	4	4
WBGene00012185	V	20660325	20660397	+	73	6	7	6	3	8	7	3	5	3	5	5	1	7	3
WBGene00012186	V;V;V;V;V;V;V;V	20667209;20667209;20667209;20667209;20667211;20667211;20667211;20667211	20667233;20667233;20667233;20667233;20667233;20667233;20667233;20667233	+;+;+;+;+;+;+;+	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00009998	V;V	20685683;20685730	20685698;20685816	+;+	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010000	V	20689519	20689532	-	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010001	V	20691685	20691685	-	1	7	13	19	6	9	11	9	19	10	16	12	21	15	25
WBGene00010002	V	20704038	20704048	-	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012850	V	20713920	20713945	+	26	11	28	16	17	15	16	9	14	23	16	17	10	9	19
WBGene00012319	V;V;V;V;V	20728740;20728740;20729232;20729232;20729263	20728754;20728754;20729271;20729271;20729269	-;-;-;-;-	55	7	5	7	11	2	4	6	3	6	4	3	1	2	4
WBGene00012851	V	20722234	20722328	+	95	0	0	0	0	0	0	0	0	0	2	0	0	0	0
WBGene00001043	V;V;V;V;V;V;V;V;V;V;V;V	20739060;20739060;20739770;20742386;20743355;20743582;20743695;20743852;20744094;20744275;20744320;20744320	20739060;20739060;20739851;20742610;20743524;20743642;20743797;20744015;20744222;20744329;20744385;20744339	-;-;-;-;-;-;-;-;-;-;-;-	1046	183	270	182	168	133	183	130	118	91	92	120	97	80	84
WBGene00004013	V;V;V	20752883;20755341;20756910	20753051;20755490;20756912	+;+;+	322	68	114	74	110	90	70	61	57	44	25	30	45	29	35
WBGene00001248	V;V	20770133;20770133	20770161;20770161	-;-	29	0	1	2	0	0	1	0	0	0	0	0	0	0	0
WBGene00086569	V	20773720	20773747	-	28	0	1	3	1	0	2	0	0	1	2	2	0	0	1
WBGene00009528	V	20775334	20775369	-	36	2	3	3	5	4	1	5	18	0	5	4	5	2	9
WBGene00001851	V;V;V;V;V;V	20780413;20780413;20780413;20781316;20781316;20782472	20780501;20780501;20780501;20781318;20781318;20782535	+;+;+;+;+;+	156	120	230	152	162	209	211	180	203	152	219	199	121	129	110
WBGene00012853	V	20789471	20789548	+	78	131	238	148	139	224	176	224	232	208	239	204	239	229	248
WBGene00012854	V;V	20792404;20792404	20792411;20792413	-;-	10	3	5	3	2	2	8	4	4	5	1	5	1	0	4
WBGene00004748	V	20798218	20798271	+	54	0	0	0	0	0	0	1	1	0	3	1	0	0	1
WBGene00012855	V	20802943	20803006	-	64	1	0	0	0	0	0	0	0	0	1	0	0	0	0
WBGene00011394	V	20816142	20816154	+	13	0	3	0	1	1	0	0	1	2	1	1	2	0	2
WBGene00011393	V;V	20818872;20820086	20818905;20820330	-;-	279	14	20	14	26	34	25	15	18	28	24	23	17	12	11
WBGene00001723	V;V;V	20825559;20825559;20825559	20825680;20825680;20825680	+;+;+	122	2	5	3	4	0	1	1	0	1	0	4	2	0	0
WBGene00011392	V	20828849	20828939	-	91	187	314	172	215	259	181	63	318	366	309	292	164	170	133
WBGene00003830	V;V;V	20832379;20833091;20835413	20832510;20833111;20835614	+;+;+	355	27	34	22	26	25	16	12	22	11	16	14	12	13	12
WBGene00009289	V	20838865	20838868	+	4	7	18	15	13	10	10	3	13	8	4	10	5	6	4
WBGene00009290	V	20845527	20845546	-	20	5	16	8	12	12	12	8	5	9	1	5	5	6	7
WBGene00001431	V;V	20846113;20846158	20846179;20846179	+;+	67	1	3	0	2	2	1	0	0	0	2	0	1	2	1
WBGene00009294	V;V	20851895;20851895	20851897;20851897	-;-	3	12	21	13	11	13	22	8	16	15	13	19	17	13	15
WBGene00006622	V	20861117	20861153	-	37	0	0	0	0	0	0	0	0	0	1	0	0	0	0
WBGene00006687	V	20862969	20862980	+	12	1	5	4	1	1	1	0	3	0	0	5	0	2	1
WBGene00009293	V	20868421	20868429	-	9	1	0	0	2	4	2	3	0	1	2	2	0	0	0
WBGene00006812	V;V	20879854;20879875	20879907;20879907	+;+	54	2	4	5	2	5	3	3	3	7	8	3	4	5	1
WBGene00000139	V	20901349	20901551	-	203	2	1	1	1	1	0	0	9	3	2	5	0	5	2
WBGene00009106	V	20903977	20904174	+	198	0	0	0	1	0	0	0	4	4	1	3	0	0	1
WBGene00044187	V	20910467	20910531	+	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012857	V;V	20915486;20915486	20915489;20915489	+;+	4	5	6	5	6	6	3	4	19	7	4	7	0	2	1
WBGene00007063	II;II	1848;3410	1866;3535	+;+	145	11	20	11	4	16	17	14	9	24	14	16	22	18	12
WBGene00015288	II	11827	11846	-	20	0	0	0	0	0	1	1	0	0	0	1	0	0	1
WBGene00015286	II	12985	12985	+	1	0	0	1	0	0	1	0	0	0	0	2	1	0	2
WBGene00005017	II	23328	23346	+	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00015291	II	24666	24770	+	105	3	1	1	0	1	3	0	0	1	0	2	1	1	1
WBGene00017745	II;II	28280;28280	28423;28280	-;-	144	15	24	11	12	13	10	9	22	28	19	38	11	10	10
WBGene00017746	II	31575	31584	-	10	3	10	2	3	6	8	2	2	4	1	4	3	3	0
WBGene00017744	II	31768	31824	+	57	1	1	1	2	0	2	1	4	2	3	0	2	2	2
WBGene00017743	II	34204	34268	+	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00017747	II	37303	37313	-	11	0	0	0	0	1	0	0	0	0	2	0	0	1	2
WBGene00017748	II	39488	39537	-	50	1	0	0	1	1	0	0	0	0	0	0	0	0	0
WBGene00017750	II	41979	41982	-	4	2	5	1	3	3	2	5	2	2	1	1	2	2	1
WBGene00004504	II;II	43660;46133	43662;46216	-;-	87	38	69	35	53	43	52	22	51	64	42	49	36	41	35
WBGene00017742	II;II;II	43854;43880;44034	43944;43944;44105	+;+;+	163	21	52	25	20	36	34	25	34	20	36	31	18	20	15
WBGene00017749	II	45040	45044	+	5	3	8	2	5	3	3	5	0	0	0	1	5	0	4
WBGene00016021	II	47580	47583	+	4	1	9	2	0	6	6	3	3	1	7	4	6	2	0
WBGene00016020	II;II;II;II;II;II;II;II;II;II	51072;51072;51652;51652;51652;51652;51675;52537;56814;56815	51143;51143;51658;51658;51730;51730;51730;52615;56841;56841	+;+;+;+;+;+;+;+;+;+	258	171	262	157	177	130	106	99	186	137	176	179	120	138	97
WBGene00016019	II	57670	57671	+	2	6	5	1	0	1	5	1	7	2	0	0	1	2	1
WBGene00016018	II;II;II	61302;61313;62405	61314;61314;62971	+;+;+	580	20	23	16	22	22	29	12	48	34	22	36	22	22	19
WBGene00001193	II;II	69654;69654	69680;69680	+;+	27	2	2	3	0	1	0	1	2	3	6	1	1	2	1
WBGene00016022	II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II	72542;72542;72542;72542;72542;72542;72791;74290;74290;74290;74290;74290;74440;74440;74440;74440;74440;75545;75545;75545;75545;75545;76937;76937;76937;76937;76937;77159;77159;77159;77159;77159;77296;77296;77296;77296;77296;77296;78429;78429;78429;78429;78429;78429;78429;79158;79158;79158	72612;72618;72612;72612;72612;72612;73426;74395;74395;74395;74395;74395;74882;74882;74882;74882;74882;75715;75715;75715;75715;75715;77049;77037;77037;77049;77049;77814;77257;77257;77678;77678;77678;77814;77678;77814;77678;77460;79266;78757;78757;79266;79266;79266;78757;79266;79266;79266	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3040	98	186	94	114	125	151	206	59	63	78	58	61	63	42
WBGene00016809	II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II;II	84434;84817;85141;85141;85194;85387;85391;85391;85591;85591;85591;86616;86617;86617;86867;87266;87266;87266	84851;84878;85217;85217;85298;85482;85482;85482;85695;85706;85706;86647;86647;86647;87386;87386;87386;87386	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1367	79	150	73	86	97	128	115	45	71	60	49	40	62	41
WBGene00016810	II	95257	95277	-	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016811	II;II;II	97943;97943;98019	97946;97944;98027	-;-;-	13	0	0	3	0	1	0	1	2	2	0	2	0	2	0
WBGene00016808	II	98404	98410	+	7	4	15	5	11	10	12	2	6	12	10	9	0	11	5
WBGene00044420	II;II	99726;99726	99862;99862	+;+	137	2	0	2	1	4	3	2	0	0	1	2	2	0	0
WBGene00000644	II	104534	104542	+	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016807	II	106189	106257	+	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00016806	II	109165	109202	+	38	4	6	3	2	0	2	1	3	3	6	9	6	4	7
WBGene00016805	II;II	111621;112535	111686;112557	+;+	89	0	2	0	2	0	0	1	2	3	1	2	1	3	0
WBGene00019615	II	121209	121222	-	14	4	7	2	0	2	1	1	0	1	3	3	0	1	1
WBGene00019616	II	125003	125004	-	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0
WBGene00000857	II	133578	133598	-	21	13	13	15	15	16	14	10	24	10	18	26	10	11	6
WBGene00020798	II;II;II;II	147241;147243;147387;147739	147272;147328;147445;147744	+;+;+;+	153	28	60	39	45	34	34	25	17	17	22	19	19	10	14
WBGene00020797	II	152525	152701	+	177	6	10	8	7	12	10	4	4	4	21	9	5	7	3
WBGene00020796	II;II	156008;156008	156043;156009	-;-	36	0	6	1	0	1	0	2	2	0	0	0	0	1	2
